Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2013-03-24,2013,2012-11-05,139,3173,Dayton,96,3385,St John's,90,A,2,39,79,49.4,10,22,45.5,8,12,66.7,12,29,17,16,8,3,21,33,72,45.8,5,10,50.0,19,21,90.5,10,31,17,17,8,6,17,Round 2 (32 teams),41,41
2013-03-24,2013,2012-11-05,139,3174,Delaware,66,3452,West Virginia,53,H,0,23,58,39.7,1,6,16.7,19,22,86.4,16,20,8,9,9,5,7,21,54,38.9,6,22,27.3,5,6,83.3,13,20,8,17,4,2,20,Round 2 (32 teams),36,33
2013-03-24,2013,2012-11-05,139,3181,Duke,67,3214,Hampton,51,H,0,28,62,45.2,5,14,35.7,6,8,75.0,18,26,21,18,10,4,10,20,63,31.7,4,18,22.2,7,11,63.6,19,17,8,17,6,2,11,Round 2 (32 teams),44,36
2013-03-24,2013,2012-11-05,139,3199,Florida St,60,3343,Princeton,44,N,0,25,52,48.1,2,5,40.0,8,13,61.5,6,28,16,14,7,5,11,17,67,25.4,6,23,26.1,4,10,40.0,25,23,12,19,6,1,16,Round 2 (32 teams),34,48
2013-03-24,2013,2012-11-05,139,3234,Iowa,69,3274,Miami FL,53,H,0,23,58,39.7,5,11,45.5,18,25,72.0,14,23,13,16,10,2,20,18,60,30.0,3,19,15.8,14,26,53.8,24,28,8,24,9,2,21,Round 2 (32 teams),37,52
2013-03-24,2013,2012-11-05,139,3246,Kentucky,61,3298,Navy,41,N,0,23,60,38.3,3,11,27.3,12,15,80.0,15,28,10,19,16,4,11,15,47,31.9,6,22,27.3,5,13,38.5,7,23,9,25,7,2,14,Round 2 (32 teams),43,30
2013-03-24,2013,2012-11-05,139,3257,Louisville,74,3292,MTSU,49,H,0,30,63,47.6,2,12,16.7,12,22,54.5,11,25,19,8,18,3,15,18,52,34.6,8,25,32.0,5,10,50.0,14,28,11,24,4,5,18,Round 2 (32 teams),36,42
2013-03-24,2013,2012-11-05,139,3261,LSU,75,3453,WI Green Bay,71,H,0,27,55,49.1,9,14,64.3,12,17,70.6,10,19,20,13,6,3,11,26,53,49.1,12,28,42.9,7,9,77.8,8,21,19,15,7,1,22,Round 2 (32 teams),29,29
2013-03-24,2013,2012-11-05,139,3276,Michigan,60,3437,Villanova,52,N,0,22,46,47.8,5,11,45.5,11,13,84.6,7,32,13,15,5,1,11,21,62,33.9,6,26,23.1,4,6,66.7,10,18,13,7,8,2,16,Round 2 (32 teams),39,28
2013-03-24,2013,2012-11-05,139,3314,North Carolina,59,3107,SUNY Albany,54,N,0,19,55,34.5,4,17,23.5,17,26,65.4,17,26,8,20,11,9,22,17,61,27.9,5,26,19.2,15,22,68.2,21,23,14,22,7,1,21,Round 2 (32 teams),43,44
2013-03-24,2013,2012-11-05,139,3323,Notre Dame,97,3404,TN Martin,64,N,0,38,67,56.7,2,11,18.2,19,20,95.0,20,29,26,10,10,6,14,24,55,43.6,8,21,38.1,8,13,61.5,5,9,9,14,6,3,13,Round 2 (32 teams),49,14
2013-03-24,2013,2012-11-05,139,3329,Oklahoma St,73,3177,DePaul,56,N,0,29,63,46.0,3,12,25.0,12,18,66.7,15,34,13,16,14,7,12,20,80,25.0,8,37,21.6,8,10,80.0,27,21,13,16,11,1,14,Round 2 (32 teams),49,48
2013-03-24,2013,2012-11-05,139,3336,Penn St,85,3142,Cal Poly,55,N,0,34,72,47.2,4,9,44.4,13,18,72.2,17,35,15,13,7,7,15,19,68,27.9,2,12,16.7,15,21,71.4,16,24,9,13,7,2,16,Round 2 (32 teams),52,40
2013-03-24,2013,2012-11-05,139,3345,Purdue,77,3251,Liberty,43,N,0,26,52,50.0,8,16,50.0,17,27,63.0,7,33,17,17,12,7,17,15,57,26.3,2,11,18.2,11,17,64.7,13,25,7,18,12,5,21,Round 2 (32 teams),40,38
2013-03-24,2013,2012-11-05,139,3390,Stanford,72,3409,Tulsa,56,H,0,29,55,52.7,5,13,38.5,9,14,64.3,8,32,14,12,3,5,10,21,63,33.3,4,17,23.5,10,14,71.4,12,19,6,7,10,0,12,Round 2 (32 teams),40,31
2013-03-25,2013,2012-11-05,140,3143,California,82,3378,South Florida,78,N,1,28,67,41.8,5,13,38.5,21,39,53.8,21,26,17,13,8,2,17,25,70,35.7,8,28,28.6,20,26,76.9,19,28,13,13,10,4,27,,47,47
2013-03-25,2013,2012-11-05,140,3163,Connecticut,77,3435,Vanderbilt,44,H,0,32,59,54.2,3,12,25.0,10,12,83.3,14,20,19,12,11,5,13,17,45,37.8,1,8,12.5,9,14,64.3,10,14,9,23,3,1,14,,34,24
2013-03-25,2013,2012-11-05,140,3208,Georgia,65,3235,Iowa St,60,N,0,23,63,36.5,12,30,40.0,7,10,70.0,9,26,17,5,6,2,12,21,59,35.6,9,31,29.0,9,12,75.0,12,32,16,12,3,2,13,,35,44
2013-03-25,2013,2012-11-05,140,3242,Kansas,75,3376,South Carolina,69,N,0,29,63,46.0,5,10,50.0,12,18,66.7,17,26,14,15,7,6,17,27,72,37.5,2,8,25.0,13,22,59.1,26,21,9,13,9,4,15,,43,47
2013-03-25,2013,2012-11-05,140,3268,Maryland,74,3277,Michigan St,49,H,0,28,56,50.0,7,13,53.8,11,15,73.3,12,27,15,16,10,5,12,22,57,38.6,3,16,18.8,2,2,100.0,8,17,10,16,7,3,14,,39,25
2013-03-25,2013,2012-11-05,140,3304,Nebraska,74,3401,Texas A&M,63,A,0,26,57,45.6,8,19,42.1,14,15,93.3,11,28,18,13,6,4,10,28,61,45.9,6,14,42.9,1,2,50.0,6,21,14,14,5,7,15,,39,27
2013-03-25,2013,2012-11-05,140,3328,Oklahoma,85,3417,UCLA,72,N,0,24,59,40.7,11,27,40.7,26,37,70.3,13,24,10,7,3,5,21,26,68,38.2,2,12,16.7,18,25,72.0,23,27,18,14,2,3,24,,37,50
2013-03-25,2013,2012-11-05,140,3397,Tennessee,68,3166,Creighton,52,H,0,23,47,48.9,6,10,60.0,16,19,84.2,8,21,13,14,13,5,11,18,56,32.1,4,22,18.2,12,13,92.3,17,18,11,19,6,0,16,,29,35
2013-03-26,2013,2012-11-05,141,3124,Baylor,85,3199,Florida St,47,H,0,37,65,56.9,4,9,44.4,7,11,63.6,14,42,25,19,7,4,9,18,69,26.1,3,11,27.3,8,9,88.9,9,16,13,10,12,1,13,,56,25
2013-03-26,2013,2012-11-05,141,3174,Delaware,78,3314,North Carolina,69,H,0,25,59,42.4,2,9,22.2,26,32,81.2,20,23,8,9,5,4,13,24,61,39.3,7,19,36.8,14,20,70.0,17,18,16,11,7,6,24,,43,35
2013-03-26,2013,2012-11-05,141,3181,Duke,68,3329,Oklahoma St,59,H,0,24,65,36.9,5,21,23.8,15,20,75.0,16,24,13,13,12,4,11,22,55,40.0,6,23,26.1,9,9,100.0,9,26,16,21,12,1,14,,40,35
2013-03-26,2013,2012-11-05,141,3246,Kentucky,84,3173,Dayton,70,N,0,32,68,47.1,8,24,33.3,12,16,75.0,13,21,12,16,12,2,23,21,47,44.7,4,13,30.8,24,30,80.0,8,24,12,23,9,2,15,,34,32
2013-03-26,2013,2012-11-05,141,3257,Louisville,76,3345,Purdue,63,H,0,27,58,46.6,7,17,41.2,15,21,71.4,16,22,15,21,14,3,13,24,57,42.1,4,16,25.0,11,13,84.6,12,20,12,22,13,3,16,,38,32
2013-03-26,2013,2012-11-05,141,3261,LSU,71,3336,Penn St,66,H,0,27,58,46.6,4,9,44.4,13,17,76.5,11,22,13,14,8,4,13,27,63,42.9,3,12,25.0,9,13,69.2,16,22,12,15,10,1,19,,33,38
2013-03-26,2013,2012-11-05,141,3323,Notre Dame,74,3234,Iowa,57,A,0,25,67,37.3,6,16,37.5,18,21,85.7,21,24,15,15,7,2,14,24,60,40.0,0,11,0.0,9,11,81.8,13,23,11,21,5,6,18,,45,36
2013-03-26,2013,2012-11-05,141,3390,Stanford,73,3276,Michigan,40,H,0,28,52,53.8,12,25,48.0,5,6,83.3,10,25,14,11,2,4,13,14,48,29.2,3,16,18.8,9,9,100.0,9,13,10,12,5,1,3,,35,22
2013-03-30,2013,2012-11-05,145,3143,California,73,3261,LSU,63,N,0,22,58,37.9,3,11,27.3,26,41,63.4,16,26,13,11,12,2,14,26,67,38.8,1,12,8.3,10,13,76.9,16,25,12,16,3,5,26,Elite Eight,42,41
2013-03-30,2013,2012-11-05,145,3163,Connecticut,76,3268,Maryland,50,H,0,32,67,47.8,6,20,30.0,6,7,85.7,13,28,14,8,10,7,8,19,61,31.1,6,14,42.9,6,9,66.7,14,22,7,16,2,4,9,Elite Eight,41,36
2013-03-30,2013,2012-11-05,145,3208,Georgia,61,3390,Stanford,59,N,0,22,63,34.9,6,21,28.6,11,20,55.0,15,27,8,7,5,0,8,25,66,37.9,5,18,27.8,4,6,66.7,15,31,8,10,3,1,15,Elite Eight,42,46
2013-03-30,2013,2012-11-05,145,3246,Kentucky,69,3174,Delaware,62,N,0,25,62,40.3,7,24,29.2,12,19,63.2,18,17,9,11,10,2,18,21,53,39.6,1,6,16.7,19,20,95.0,16,24,7,19,4,1,21,Elite Eight,35,40
2013-03-31,2013,2012-11-05,146,3181,Duke,53,3304,Nebraska,45,N,0,21,64,32.8,4,16,25.0,7,9,77.8,12,34,10,9,7,10,10,20,66,30.3,3,24,12.5,2,2,100.0,12,33,12,12,5,5,12,Elite Eight,46,45
2013-03-31,2013,2012-11-05,146,3257,Louisville,82,3124,Baylor,81,N,0,27,55,49.1,16,25,64.0,12,16,75.0,6,24,10,20,6,1,24,28,65,43.1,6,17,35.3,19,26,73.1,17,24,12,15,12,3,12,Elite Eight,30,41
2013-03-31,2013,2012-11-05,146,3323,Notre Dame,93,3242,Kansas,63,N,0,37,69,53.6,6,13,46.2,13,17,76.5,17,26,25,10,8,8,11,26,67,38.8,2,10,20.0,9,10,90.0,15,17,16,12,5,3,11,Elite Eight,43,32
2013-03-31,2013,2012-11-05,146,3397,Tennessee,74,3328,Oklahoma,59,N,0,29,67,43.3,4,15,26.7,12,18,66.7,14,33,14,13,11,4,18,23,75,30.7,5,29,17.2,8,12,66.7,22,28,4,17,6,2,14,Elite Eight,47,50
2013-04-01,2013,2012-11-05,147,3143,California,65,3208,Georgia,62,N,1,24,70,34.3,5,21,23.8,12,24,50.0,26,28,7,9,5,5,12,23,63,36.5,4,17,23.5,12,18,66.7,16,25,9,11,7,3,19,,54,41
2013-04-01,2013,2012-11-05,147,3163,Connecticut,83,3246,Kentucky,53,H,0,29,56,51.8,4,11,36.4,21,23,91.3,7,34,12,18,11,10,18,19,62,30.6,4,16,25.0,11,15,73.3,11,22,9,21,9,5,20,,41,33
2013-04-02,2013,2012-11-05,148,3257,Louisville,86,3397,Tennessee,78,N,0,30,66,45.5,8,23,34.8,18,21,85.7,14,24,12,15,6,2,19,29,65,44.6,5,24,20.8,15,24,62.5,15,23,10,15,10,2,19,,38,38
2013-04-02,2013,2012-11-05,148,3323,Notre Dame,87,3181,Duke,76,N,0,29,63,46.0,9,16,56.2,20,30,66.7,15,25,25,14,10,4,17,28,63,44.4,4,10,40.0,16,23,69.6,16,24,11,21,11,6,24,,40,40
2013-04-07,2013,2012-11-05,153,3163,Connecticut,83,3323,Notre Dame,65,N,0,29,62,46.8,6,14,42.9,19,21,90.5,18,23,16,22,12,12,18,22,74,29.7,4,13,30.8,17,20,85.0,28,15,16,19,13,5,19,,41,43
2013-04-07,2013,2012-11-05,153,3257,Louisville,64,3143,California,57,N,0,21,47,44.7,8,21,38.1,14,19,73.7,6,20,12,14,8,4,13,26,59,44.1,4,15,26.7,1,7,14.3,17,21,8,19,8,2,19,,26,38
2013-04-09,2013,2012-11-05,155,3163,Connecticut,93,3257,Louisville,60,N,0,35,66,53.0,13,26,50.0,10,14,71.4,13,31,24,17,13,7,11,23,62,37.1,5,23,21.7,9,10,90.0,8,20,13,17,10,4,12,,44,28
2014-03-22,2014,2013-11-04,138,3113,Arizona St,69,3435,Vanderbilt,61,N,0,29,47,61.7,6,14,42.9,5,9,55.6,11,22,20,19,2,1,24,22,46,47.8,3,10,30.0,14,27,51.9,12,8,14,11,6,0,16,Round 2 (32 teams),33,20
2014-03-22,2014,2013-11-04,138,3124,Baylor,87,3443,WKU,74,H,0,30,60,50.0,6,18,33.3,21,31,67.7,15,28,24,9,5,4,19,28,59,47.5,8,20,40.0,10,13,76.9,5,19,21,7,5,1,24,Round 2 (32 teams),43,24
2014-03-22,2014,2013-11-04,138,3140,BYU,72,3301,NC State,57,N,0,26,58,44.8,7,19,36.8,13,18,72.2,14,38,13,16,4,15,17,20,73,27.4,7,27,25.9,10,14,71.4,17,20,11,7,11,2,17,Round 2 (32 teams),52,37
2014-03-22,2014,2013-11-04,138,3143,California,64,3200,Fordham,63,N,0,25,62,40.3,1,8,12.5,13,16,81.2,16,19,16,9,7,7,12,25,49,51.0,7,13,53.8,6,8,75.0,5,22,17,16,2,1,17,Round 2 (32 teams),35,27
2014-03-22,2014,2013-11-04,138,3177,DePaul,104,3328,Oklahoma,100,N,0,36,67,53.7,11,23,47.8,21,26,80.8,17,22,20,16,8,5,21,34,73,46.6,12,33,36.4,20,21,95.2,18,17,13,15,7,7,21,Round 2 (32 teams),39,35
2014-03-22,2014,2013-11-04,138,3181,Duke,87,3457,Winthrop,45,H,0,34,63,54.0,6,15,40.0,13,17,76.5,16,33,21,13,13,7,11,15,55,27.3,9,23,39.1,6,7,85.7,7,16,11,17,6,1,16,Round 2 (32 teams),49,23
2014-03-22,2014,2013-11-04,138,3199,Florida St,55,3235,Iowa St,44,A,0,21,46,45.7,4,13,30.8,9,14,64.3,8,36,10,25,11,3,15,15,59,25.4,7,38,18.4,7,9,77.8,10,20,12,19,12,4,18,Round 2 (32 teams),44,30
2014-03-22,2014,2013-11-04,138,3246,Kentucky,106,3460,Wright St,60,H,0,44,80,55.0,7,14,50.0,11,15,73.3,18,49,19,22,4,12,22,19,83,22.9,3,18,16.7,19,32,59.4,21,19,2,13,9,4,14,Round 2 (32 teams),67,40
2014-03-22,2014,2013-11-04,138,3304,Nebraska,74,3201,Fresno St,55,N,0,25,68,36.8,7,19,36.8,17,19,89.5,15,31,17,11,7,3,12,21,59,35.6,4,18,22.2,9,14,64.3,7,28,8,14,7,3,19,Round 2 (32 teams),46,35
2014-03-22,2014,2013-11-04,138,3323,Notre Dame,93,3352,Robert Morris,42,N,0,38,64,59.4,10,18,55.6,7,10,70.0,15,30,23,13,8,4,18,14,52,26.9,7,21,33.3,7,11,63.6,10,12,9,17,6,1,11,Round 2 (32 teams),45,22
2014-03-22,2014,2013-11-04,138,3329,Oklahoma St,61,3195,FGCU,60,N,1,24,65,36.9,6,22,27.3,7,14,50.0,12,36,20,15,8,2,15,22,65,33.8,7,29,24.1,9,16,56.2,9,34,13,12,11,6,13,Round 2 (32 teams),48,43
2014-03-22,2014,2013-11-04,138,3345,Purdue,84,3103,Akron,55,H,0,36,67,53.7,8,20,40.0,4,6,66.7,17,33,27,18,5,6,15,20,64,31.2,3,18,16.7,12,16,75.0,13,15,14,12,10,3,10,Round 2 (32 teams),50,28
2014-03-22,2014,2013-11-04,138,3385,St John's,71,3425,USC,68,N,0,21,54,38.9,2,8,25.0,27,33,81.8,13,28,10,19,5,4,28,20,60,33.3,4,12,33.3,24,31,77.4,15,24,11,13,9,2,26,Round 2 (32 teams),41,39
2014-03-22,2014,2013-11-04,138,3390,Stanford,81,3377,South Dakota,62,N,0,34,71,47.9,10,29,34.5,3,6,50.0,16,25,25,8,4,4,15,24,55,43.6,6,18,33.3,8,11,72.7,7,23,14,13,5,2,17,Round 2 (32 teams),41,30
2014-03-22,2014,2013-11-04,138,3393,Syracuse,59,3151,Chattanooga,53,N,0,17,54,31.5,1,15,6.7,24,31,77.4,19,33,5,9,3,1,15,21,61,34.4,7,27,25.9,4,14,28.6,15,21,14,9,2,3,21,Round 2 (32 teams),52,36
2014-03-22,2014,2013-11-04,138,3397,Tennessee,70,3322,Northwestern LA,46,H,0,25,62,40.3,3,11,27.3,17,18,94.4,17,30,18,12,5,4,12,19,53,35.8,3,19,15.8,5,8,62.5,6,21,11,14,6,1,18,Round 2 (32 teams),47,27
2014-03-23,2014,2013-11-04,139,3163,Connecticut,87,3341,Prairie View,44,H,0,32,58,55.2,11,22,50.0,12,17,70.6,9,43,25,18,7,7,15,16,64,25.0,6,27,22.2,6,13,46.2,8,20,9,11,6,1,13,Round 2 (32 teams),52,28
2014-03-23,2014,2013-11-04,139,3196,Florida,83,3173,Dayton,69,N,0,30,64,46.9,5,20,25.0,18,23,78.3,15,26,14,18,10,1,15,26,57,45.6,6,20,30.0,11,14,78.6,5,21,13,18,9,5,18,Round 2 (32 teams),41,26
2014-03-23,2014,2013-11-04,139,3234,Iowa,87,3265,Marist,65,H,0,32,56,57.1,12,25,48.0,11,15,73.3,9,32,19,17,3,1,20,24,58,41.4,8,30,26.7,9,15,60.0,6,17,11,13,4,1,18,Round 2 (32 teams),41,23
2014-03-23,2014,2013-11-04,139,3241,James Madison,72,3211,Gonzaga,63,N,0,23,63,36.5,4,18,22.2,22,25,88.0,13,34,15,10,5,6,18,23,70,32.9,4,20,20.0,13,18,72.2,16,28,18,11,6,5,18,Round 2 (32 teams),47,44
2014-03-23,2014,2013-11-04,139,3257,Louisville,88,3225,Idaho,42,N,0,39,68,57.4,6,14,42.9,4,7,57.1,12,30,18,9,11,1,13,17,48,35.4,4,18,22.2,4,10,40.0,5,18,8,18,4,4,10,Round 2 (32 teams),42,23
2014-03-23,2014,2013-11-04,139,3261,LSU,98,3210,Georgia Tech,78,H,0,35,70,50.0,4,10,40.0,24,30,80.0,21,36,14,23,6,7,18,30,76,39.5,4,22,18.2,14,17,82.4,12,18,10,15,14,5,23,Round 2 (32 teams),57,30
2014-03-23,2014,2013-11-04,139,3268,Maryland,90,3119,Army,52,H,0,35,65,53.8,7,13,53.8,13,18,72.2,18,29,20,11,7,4,13,19,51,37.3,9,27,33.3,5,9,55.6,7,15,8,18,4,2,17,Round 2 (32 teams),47,22
2014-03-23,2014,2013-11-04,139,3277,Michigan St,91,3214,Hampton,61,N,0,32,61,52.5,6,18,33.3,21,28,75.0,10,44,18,20,8,9,17,22,81,27.2,2,18,11.1,15,21,71.4,18,24,6,12,10,3,22,Round 2 (32 teams),54,42
2014-03-23,2014,2013-11-04,139,3314,North Carolina,60,3404,TN Martin,58,H,0,20,58,34.5,3,18,16.7,17,23,73.9,15,26,9,11,4,5,19,18,47,38.3,7,22,31.8,15,21,71.4,5,25,12,11,4,1,16,Round 2 (32 teams),41,30
2014-03-23,2014,2013-11-04,139,3333,Oregon St,55,3292,MTSU,36,N,0,18,55,32.7,10,28,35.7,9,13,69.2,14,35,13,13,6,10,16,14,61,23.0,2,17,11.8,6,13,46.2,17,24,4,12,7,2,17,Round 2 (32 teams),49,41
2014-03-23,2014,2013-11-04,139,3336,Penn St,62,3455,Wichita St,56,H,0,26,59,44.1,3,11,27.3,7,15,46.7,17,29,11,15,4,3,16,18,54,33.3,7,23,30.4,13,14,92.9,7,22,10,8,3,2,20,Round 2 (32 teams),46,29
2014-03-23,2014,2013-11-04,139,3376,South Carolina,73,3169,CS Northridge,58,N,0,22,50,44.0,2,9,22.2,27,42,64.3,15,37,17,11,1,8,16,21,68,30.9,5,15,33.3,11,15,73.3,13,23,8,5,3,4,28,Round 2 (32 teams),52,36
2014-03-23,2014,2013-11-04,139,3386,St Joseph's PA,67,3208,Georgia,57,N,0,26,56,46.4,5,10,50.0,10,14,71.4,13,25,12,11,6,2,13,22,65,33.8,6,17,35.3,7,12,58.3,19,20,13,11,7,1,16,Round 2 (32 teams),38,39
2014-03-23,2014,2013-11-04,139,3400,Texas,79,3335,Penn,61,N,0,29,56,51.8,3,9,33.3,18,18,100.0,12,32,11,18,6,1,19,25,66,37.9,5,17,29.4,6,10,60.0,13,15,12,10,5,5,17,Round 2 (32 teams),44,28
2014-03-23,2014,2013-11-04,139,3401,Texas A&M,70,3315,North Dakota,55,H,0,27,70,38.6,2,7,28.6,14,20,70.0,21,28,18,12,11,11,17,17,55,30.9,5,15,33.3,16,20,80.0,10,26,10,16,7,5,19,Round 2 (32 teams),49,36
2014-03-23,2014,2013-11-04,139,3452,West Virginia,76,3107,SUNY Albany,61,N,0,23,54,42.6,5,22,22.7,25,34,73.5,12,27,9,15,9,4,25,23,50,46.0,1,6,16.7,14,29,48.3,9,24,12,16,6,1,26,Round 2 (32 teams),39,33
2014-03-24,2014,2013-11-04,140,3124,Baylor,75,3143,California,56,N,0,27,63,42.9,5,16,31.2,16,20,80.0,15,26,24,14,10,7,14,22,56,39.3,2,9,22.2,10,14,71.4,10,24,12,18,6,6,20,,41,34
2014-03-24,2014,2013-11-04,140,3140,BYU,80,3304,Nebraska,76,N,0,28,55,50.9,10,23,43.5,14,20,70.0,8,32,17,15,3,6,19,25,66,37.9,6,21,28.6,20,23,87.0,9,22,14,6,7,2,18,,40,31
2014-03-24,2014,2013-11-04,140,3177,DePaul,74,3181,Duke,65,N,0,24,60,40.0,14,33,42.4,12,17,70.6,12,20,19,15,12,5,15,27,58,46.6,2,6,33.3,9,19,47.4,17,26,11,21,9,8,15,,32,43
2014-03-24,2014,2013-11-04,140,3246,Kentucky,64,3393,Syracuse,59,N,0,21,58,36.2,4,12,33.3,18,28,64.3,16,22,12,15,15,6,19,21,63,33.3,5,25,20.0,12,16,75.0,18,23,6,23,4,4,24,,38,41
2014-03-24,2014,2013-11-04,140,3323,Notre Dame,84,3113,Arizona St,67,N,0,28,57,49.1,3,6,50.0,25,32,78.1,17,22,19,22,9,4,22,21,56,37.5,3,14,21.4,22,26,84.6,13,18,5,22,9,1,27,,39,31
2014-03-24,2014,2013-11-04,140,3329,Oklahoma St,73,3345,Purdue,66,N,0,24,56,42.9,3,10,30.0,22,32,68.8,11,30,14,16,9,4,19,23,61,37.7,5,16,31.2,15,23,65.2,14,26,14,18,9,4,22,,41,40
2014-03-24,2014,2013-11-04,140,3390,Stanford,63,3199,Florida St,44,N,0,23,47,48.9,5,19,26.3,12,15,80.0,3,29,18,12,7,2,12,18,58,31.0,3,20,15.0,5,9,55.6,12,23,10,15,7,1,14,,32,35
2014-03-24,2014,2013-11-04,140,3397,Tennessee,67,3385,St John's,51,N,0,24,53,45.3,2,4,50.0,17,25,68.0,12,28,10,15,11,4,16,19,54,35.2,3,10,30.0,10,19,52.6,13,22,16,18,6,1,23,,40,35
2014-03-25,2014,2013-11-04,141,3163,Connecticut,91,3386,St Joseph's PA,52,N,0,35,63,55.6,10,20,50.0,11,12,91.7,17,29,19,8,5,6,11,22,63,34.9,6,16,37.5,2,2,100.0,12,11,12,6,3,4,14,,46,23
2014-03-25,2014,2013-11-04,141,3257,Louisville,83,3234,Iowa,53,N,0,26,49,53.1,9,19,47.4,22,25,88.0,6,30,14,19,11,1,26,19,57,33.3,1,16,6.2,14,20,70.0,13,18,7,19,7,2,23,,36,31
2014-03-25,2014,2013-11-04,141,3261,LSU,76,3452,West Virginia,67,N,0,27,70,38.6,2,11,18.2,20,22,90.9,24,31,12,18,7,9,19,19,63,30.2,5,22,22.7,24,32,75.0,19,21,12,13,11,5,22,,55,40
2014-03-25,2014,2013-11-04,141,3268,Maryland,69,3400,Texas,64,N,0,25,58,43.1,2,7,28.6,17,22,77.3,15,27,17,16,5,1,18,21,58,36.2,8,21,38.1,14,17,82.4,12,21,12,14,7,4,22,,42,33
2014-03-25,2014,2013-11-04,141,3314,North Carolina,62,3277,Michigan St,53,N,0,23,63,36.5,2,10,20.0,14,16,87.5,11,30,9,19,13,5,19,17,54,31.5,4,16,25.0,15,22,68.2,12,28,11,24,8,6,13,,41,40
2014-03-25,2014,2013-11-04,141,3336,Penn St,83,3196,Florida,61,N,0,27,58,46.6,6,17,35.3,23,27,85.2,14,24,14,16,11,3,13,23,50,46.0,6,21,28.6,9,15,60.0,6,19,11,20,8,2,19,,38,25
2014-03-25,2014,2013-11-04,141,3376,South Carolina,78,3333,Oregon St,69,N,0,20,54,37.0,4,6,66.7,34,43,79.1,16,29,10,9,6,2,18,25,65,38.5,10,30,33.3,9,18,50.0,17,23,15,14,5,7,31,,45,40
2014-03-25,2014,2013-11-04,141,3401,Texas A&M,85,3241,James Madison,69,N,0,29,58,50.0,3,8,37.5,24,37,64.9,11,31,23,11,4,2,19,24,65,36.9,2,16,12.5,19,21,90.5,10,26,12,10,6,6,27,,42,36
2014-03-29,2014,2013-11-04,145,3124,Baylor,90,3246,Kentucky,72,N,0,32,67,47.8,4,10,40.0,22,27,81.5,15,32,23,9,6,4,17,24,69,34.8,3,12,25.0,21,26,80.8,16,23,10,8,5,4,25,Elite Eight,47,39
2014-03-29,2014,2013-11-04,145,3163,Connecticut,70,3140,BYU,51,N,0,26,66,39.4,3,19,15.8,15,23,65.2,20,27,13,10,11,10,9,21,57,36.8,6,20,30.0,3,7,42.9,12,26,12,18,3,6,19,Elite Eight,47,38
2014-03-29,2014,2013-11-04,145,3323,Notre Dame,89,3329,Oklahoma St,72,N,0,34,67,50.7,3,8,37.5,18,26,69.2,15,31,18,12,8,10,13,29,71,40.8,4,14,28.6,10,12,83.3,13,23,15,13,7,6,22,Elite Eight,46,36
2014-03-29,2014,2013-11-04,145,3401,Texas A&M,84,3177,DePaul,65,N,0,33,55,60.0,0,2,0.0,18,27,66.7,8,30,13,18,10,3,21,25,62,40.3,4,20,20.0,11,18,61.1,11,18,12,17,5,5,21,Elite Eight,38,29
2014-03-30,2014,2013-11-04,146,3257,Louisville,73,3261,LSU,47,N,0,25,63,39.7,12,30,40.0,11,16,68.8,10,36,21,10,4,4,19,16,67,23.9,1,9,11.1,14,19,73.7,19,29,2,12,7,2,17,Elite Eight,46,48
2014-03-30,2014,2013-11-04,146,3268,Maryland,73,3397,Tennessee,62,N,0,27,70,38.6,5,18,27.8,14,19,73.7,19,23,9,16,13,0,25,19,53,35.8,4,11,36.4,20,27,74.1,14,26,7,22,7,5,18,Elite Eight,42,40
2014-03-30,2014,2013-11-04,146,3314,North Carolina,65,3376,South Carolina,58,N,0,24,58,41.4,4,14,28.6,13,18,72.2,11,24,11,12,7,4,15,23,61,37.7,4,12,33.3,8,10,80.0,13,22,12,13,5,5,19,Elite Eight,35,35
2014-03-30,2014,2013-11-04,146,3390,Stanford,82,3336,Penn St,57,N,0,30,64,46.9,5,19,26.3,17,21,81.0,13,28,14,9,8,1,14,21,58,36.2,4,12,33.3,11,16,68.8,10,23,6,15,7,4,18,Elite Eight,41,33
2014-03-31,2014,2013-11-04,147,3163,Connecticut,69,3401,Texas A&M,54,N,0,27,56,48.2,7,18,38.9,8,9,88.9,7,30,20,10,5,10,13,24,68,35.3,2,9,22.2,4,9,44.4,17,23,9,9,4,2,12,,37,40
2014-03-31,2014,2013-11-04,147,3323,Notre Dame,88,3124,Baylor,69,H,0,28,66,42.4,2,11,18.2,30,33,90.9,14,32,13,11,8,4,19,24,71,33.8,6,17,35.3,15,18,83.3,18,26,13,17,3,3,27,,46,44
2014-04-01,2014,2013-11-04,148,3268,Maryland,76,3257,Louisville,73,A,0,23,54,42.6,5,20,25.0,25,28,89.3,8,30,10,25,13,3,17,27,69,39.1,8,24,33.3,11,13,84.6,13,23,15,21,18,1,21,,38,36
