Date,Season,DayZero,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Round,W_rebounds,L_rebounds
2012-03-17,2012,2011-10-31,138,1266,Marquette,62,1293,Murray St,53,N,0,21,55,38.2,4,15,26.7,16,21,76.2,5,31,11,12,7,4,11,20,64,31.2,4,21,19.0,9,10,90.0,13,30,7,16,6,4,18,Round 2 (32 teams),36,43
2012-03-17,2012,2011-10-31,138,1326,Ohio St,73,1211,Gonzaga,66,N,0,25,53,47.2,9,24,37.5,14,18,77.8,9,22,13,11,6,4,17,22,56,39.3,8,23,34.8,14,19,73.7,13,21,14,9,3,1,19,Round 2 (32 teams),31,34
2012-03-17,2012,2011-10-31,138,1393,Syracuse,75,1243,Kansas St,59,N,0,23,45,51.1,6,9,66.7,23,29,79.3,9,23,13,14,6,8,18,21,67,31.3,4,17,23.5,13,19,68.4,25,16,8,14,5,0,20,Round 2 (32 teams),32,41
2012-03-17,2012,2011-10-31,138,1458,Wisconsin,60,1435,Vanderbilt,57,N,0,23,55,41.8,10,33,30.3,4,8,50.0,10,20,13,8,4,1,16,20,46,43.5,5,19,26.3,12,16,75.0,9,26,8,12,4,3,17,Round 2 (32 teams),30,35
2012-03-18,2012,2011-10-31,139,1153,Cincinnati,62,1199,Florida St,56,N,0,19,50,38.0,5,15,33.3,19,23,82.6,10,23,13,15,13,5,18,19,50,38.0,6,17,35.3,12,15,80.0,10,21,11,17,5,8,20,Round 2 (32 teams),33,31
2012-03-18,2012,2011-10-31,139,1196,Florida,84,1313,Norfolk St,50,N,0,28,53,52.8,10,28,35.7,18,25,72.0,13,35,13,13,4,4,12,18,66,27.3,4,24,16.7,10,13,76.9,14,17,9,8,3,3,21,Round 2 (32 teams),48,31
2012-03-18,2012,2011-10-31,139,1242,Kansas,63,1345,Purdue,60,N,0,21,62,33.9,6,24,25.0,15,23,65.2,21,23,10,7,6,4,18,20,50,40.0,8,18,44.4,12,19,63.2,12,24,11,10,3,1,16,Round 2 (32 teams),44,36
2012-03-18,2012,2011-10-31,139,1277,Michigan St,65,1387,St Louis,61,N,0,25,46,54.3,4,10,40.0,11,17,64.7,5,27,12,11,2,1,19,18,51,35.3,7,25,28.0,18,23,78.3,8,20,9,6,5,1,16,Round 2 (32 teams),32,28
2012-03-18,2012,2011-10-31,139,1301,NC State,66,1207,Georgetown,63,N,0,20,54,37.0,7,15,46.7,19,31,61.3,17,24,11,10,4,3,14,21,51,41.2,8,25,32.0,13,17,76.5,8,25,13,12,5,4,23,Round 2 (32 teams),41,33
2012-03-18,2012,2011-10-31,139,1314,North Carolina,87,1166,Creighton,73,N,0,33,65,50.8,8,16,50.0,13,19,68.4,11,33,16,9,4,9,8,28,68,41.2,8,20,40.0,9,12,75.0,9,26,11,9,7,3,18,Round 2 (32 teams),44,35
2012-03-18,2012,2011-10-31,139,1325,Ohio,62,1378,South Florida,56,N,0,17,43,39.5,9,18,50.0,19,25,76.0,7,18,10,9,9,1,19,20,46,43.5,2,15,13.3,14,19,73.7,10,23,10,10,5,6,16,Round 2 (32 teams),25,33
2012-03-18,2012,2011-10-31,139,1462,Xavier,70,1250,Lehigh,58,N,0,24,54,44.4,7,15,46.7,15,21,71.4,12,31,8,14,2,6,15,21,64,32.8,3,22,13.6,13,20,65.0,15,21,4,8,6,5,20,Round 2 (32 teams),43,36
2012-03-22,2012,2011-10-31,143,1196,Florida,68,1266,Marquette,58,N,0,24,59,40.7,7,27,25.9,13,15,86.7,10,32,15,11,5,9,15,20,65,30.8,6,21,28.6,12,18,66.7,15,26,11,9,8,3,17,Sweet Sixteen,42,41
2012-03-22,2012,2011-10-31,143,1257,Louisville,57,1277,Michigan St,44,N,0,21,55,38.2,9,23,39.1,6,11,54.5,11,28,15,10,9,7,11,14,49,28.6,5,21,23.8,11,12,91.7,8,28,12,15,8,7,15,Sweet Sixteen,39,36
2012-03-22,2012,2011-10-31,143,1326,Ohio St,81,1153,Cincinnati,66,N,0,27,56,48.2,8,17,47.1,19,27,70.4,12,23,14,11,13,1,11,26,56,46.4,9,23,39.1,5,8,62.5,8,21,8,18,5,5,21,Sweet Sixteen,35,29
2012-03-22,2012,2011-10-31,143,1393,Syracuse,64,1458,Wisconsin,63,N,0,27,49,55.1,5,9,55.6,5,9,55.6,7,19,5,6,4,1,13,21,49,42.9,14,27,51.9,7,12,58.3,8,17,15,6,2,2,12,Sweet Sixteen,26,25
2012-03-23,2012,2011-10-31,144,1124,Baylor,75,1462,Xavier,70,N,0,29,57,50.9,5,15,33.3,12,14,85.7,10,25,21,13,7,3,17,24,56,42.9,3,15,20.0,19,24,79.2,11,18,10,10,7,4,15,Sweet Sixteen,35,29
2012-03-23,2012,2011-10-31,144,1242,Kansas,60,1301,NC State,57,N,0,24,64,37.5,1,14,7.1,11,20,55.0,20,30,13,14,9,11,14,19,67,28.4,6,21,28.6,13,17,76.5,21,26,10,14,7,6,17,Sweet Sixteen,50,47
2012-03-23,2012,2011-10-31,144,1246,Kentucky,102,1231,Indiana,90,N,0,31,64,48.4,5,10,50.0,35,37,94.6,15,24,12,6,3,4,18,36,69,52.2,5,18,27.8,13,17,76.5,12,19,16,8,3,2,27,Sweet Sixteen,39,31
2012-03-23,2012,2011-10-31,144,1314,North Carolina,73,1325,Ohio,65,N,1,26,65,40.0,7,22,31.8,14,24,58.3,22,41,18,24,4,8,13,23,71,32.4,12,32,37.5,7,8,87.5,7,23,17,13,13,3,22,Sweet Sixteen,63,30
2012-03-24,2012,2011-10-31,145,1257,Louisville,72,1196,Florida,68,N,0,27,60,45.0,6,16,37.5,12,15,80.0,8,22,11,6,6,3,21,24,48,50.0,8,20,40.0,12,18,66.7,6,26,17,14,4,3,15,Elite Eight,30,32
2012-03-24,2012,2011-10-31,145,1326,Ohio St,77,1393,Syracuse,70,N,0,21,51,41.2,4,13,30.8,31,42,73.8,14,25,10,12,4,3,20,22,53,41.5,6,16,37.5,20,25,80.0,8,18,9,12,6,7,29,Elite Eight,39,26
2012-03-25,2012,2011-10-31,146,1242,Kansas,80,1314,North Carolina,67,N,0,29,63,46.0,4,14,28.6,18,24,75.0,11,30,14,8,9,3,16,28,64,43.8,2,17,11.8,9,12,75.0,8,27,18,10,5,6,17,Elite Eight,41,35
2012-03-25,2012,2011-10-31,146,1246,Kentucky,82,1124,Baylor,70,N,0,24,45,53.3,4,9,44.4,30,44,68.2,8,24,15,13,9,9,19,25,64,39.1,4,14,28.6,16,19,84.2,16,18,15,14,5,5,32,Elite Eight,32,34
2012-03-31,2012,2011-10-31,152,1242,Kansas,64,1326,Ohio St,62,N,0,25,56,44.6,3,11,27.3,11,14,78.6,12,30,14,17,5,8,15,20,59,33.9,8,22,36.4,14,15,93.3,10,20,11,12,7,7,17,Final Four,42,30
2012-03-31,2012,2011-10-31,152,1246,Kentucky,69,1257,Louisville,61,N,0,28,49,57.1,2,7,28.6,11,20,55.0,6,27,9,14,7,7,14,24,69,34.8,4,11,36.4,9,13,69.2,19,21,7,12,5,4,16,Final Four,33,40
2012-04-02,2012,2011-10-31,154,1246,Kentucky,67,1242,Kansas,59,N,0,23,56,41.1,6,14,42.9,15,21,71.4,12,31,12,11,4,11,15,22,62,35.5,5,11,45.5,10,15,66.7,11,24,9,9,6,5,16,Championship,43,35
2013-03-19,2013,2012-11-05,134,1299,NC A&T,73,1251,Liberty,72,N,0,27,52,51.9,8,18,44.4,11,19,57.9,6,27,10,8,6,4,19,23,54,42.6,10,23,43.5,16,18,88.9,6,24,15,10,4,3,17,Play-In,33,30
2013-03-19,2013,2012-11-05,134,1388,St Mary's CA,67,1292,MTSU,54,N,0,21,46,45.7,8,14,57.1,17,25,68.0,8,25,9,7,3,0,15,22,52,42.3,4,12,33.3,6,7,85.7,6,22,14,9,4,3,20,Play-In,33,28
2013-03-20,2013,2012-11-05,135,1241,James Madison,68,1254,LIU Brooklyn,55,N,0,26,56,46.4,8,23,34.8,8,12,66.7,14,25,17,11,3,10,16,21,59,35.6,3,16,18.8,10,14,71.4,16,19,11,11,7,1,12,Play-In,39,35
2013-03-20,2013,2012-11-05,135,1247,La Salle,80,1129,Boise St,71,N,0,31,49,63.3,11,21,52.4,7,12,58.3,3,19,16,10,4,1,16,26,53,49.1,7,18,38.9,12,18,66.7,11,18,14,10,3,1,13,Play-In,22,29
2013-03-21,2013,2012-11-05,136,1112,Arizona,81,1125,Belmont,64,N,0,29,51,56.9,9,17,52.9,14,20,70.0,12,32,13,16,2,5,21,20,51,39.2,8,27,29.6,16,23,69.6,4,14,7,8,7,0,20,Round 1 (64 teams),44,18
2013-03-21,2013,2012-11-05,136,1139,Butler,68,1137,Bucknell,56,N,0,20,55,36.4,3,17,17.6,25,28,89.3,10,31,8,5,6,3,12,23,62,37.1,5,16,31.2,5,8,62.5,9,28,13,9,0,4,20,Round 1 (64 teams),41,37
2013-03-21,2013,2012-11-05,136,1143,California,64,1424,UNLV,61,N,0,26,59,44.1,5,11,45.5,7,16,43.8,8,33,18,11,7,5,19,19,59,32.2,6,20,30.0,17,26,65.4,12,30,11,12,3,6,20,Round 1 (64 teams),41,42
2013-03-21,2013,2012-11-05,136,1161,Colorado St,84,1281,Missouri,72,N,0,25,51,49.0,7,14,50.0,27,33,81.8,12,30,10,14,1,3,17,24,57,42.1,7,23,30.4,17,19,89.5,3,16,13,5,6,3,24,Round 1 (64 teams),42,19
2013-03-21,2013,2012-11-05,136,1211,Gonzaga,64,1380,Southern Univ,58,N,0,23,55,41.8,8,20,40.0,10,15,66.7,11,29,14,10,6,0,16,18,46,39.1,10,23,43.5,12,18,66.7,3,24,10,10,4,8,12,Round 1 (64 teams),40,27
2013-03-21,2013,2012-11-05,136,1217,Harvard,68,1307,New Mexico,62,N,0,22,42,52.4,8,18,44.4,16,20,80.0,3,23,11,13,3,3,20,21,56,37.5,3,14,21.4,17,24,70.8,16,18,8,11,12,1,17,Round 1 (64 teams),26,34
2013-03-21,2013,2012-11-05,136,1257,Louisville,79,1299,NC A&T,48,N,0,31,54,57.4,4,16,25.0,13,22,59.1,12,19,14,16,20,2,13,17,41,41.5,6,16,37.5,8,10,80.0,5,15,7,27,8,0,18,Round 1 (64 teams),31,20
2013-03-21,2013,2012-11-05,136,1266,Marquette,59,1172,Davidson,58,N,0,20,58,34.5,4,15,26.7,15,19,78.9,17,24,5,9,5,4,20,19,46,41.3,6,17,35.3,14,22,63.6,7,22,12,11,2,4,17,Round 1 (64 teams),41,29
2013-03-21,2013,2012-11-05,136,1272,Memphis,54,1388,St Mary's CA,52,N,0,20,49,40.8,5,15,33.3,9,18,50.0,10,25,12,15,9,12,18,19,58,32.8,3,15,20.0,11,14,78.6,15,24,9,13,4,0,19,Round 1 (64 teams),35,39
2013-03-21,2013,2012-11-05,136,1276,Michigan,71,1355,S Dakota St,56,N,0,28,55,50.9,9,20,45.0,6,9,66.7,8,21,12,9,6,3,8,23,52,44.2,4,19,21.1,6,8,75.0,8,21,13,12,3,0,10,Round 1 (64 teams),29,29
2013-03-21,2013,2012-11-05,136,1277,Michigan St,65,1434,Valparaiso,54,N,0,26,58,44.8,6,15,40.0,7,11,63.6,20,29,16,17,6,3,16,19,54,35.2,7,25,28.0,9,14,64.3,8,15,10,7,12,5,12,Round 1 (64 teams),49,23
2013-03-21,2013,2012-11-05,136,1332,Oregon,68,1329,Oklahoma St,55,N,0,23,59,39.0,8,22,36.4,14,21,66.7,14,30,12,18,8,3,19,21,52,40.4,5,17,29.4,8,15,53.3,6,26,12,14,8,3,23,Round 1 (64 teams),44,32
2013-03-21,2013,2012-11-05,136,1387,St Louis,64,1308,New Mexico St,44,N,0,25,54,46.3,4,11,36.4,10,14,71.4,10,23,17,10,10,3,15,17,61,27.9,2,16,12.5,8,13,61.5,21,21,10,16,9,7,12,Round 1 (64 teams),33,42
2013-03-21,2013,2012-11-05,136,1393,Syracuse,81,1285,Montana,34,N,0,27,52,51.9,5,11,45.5,22,31,71.0,8,32,21,8,12,5,8,11,54,20.4,4,31,12.9,8,12,66.7,11,22,5,17,5,6,22,Round 1 (64 teams),40,33
2013-03-21,2013,2012-11-05,136,1433,VCU,88,1103,Akron,42,N,0,35,65,53.8,8,16,50.0,10,14,71.4,13,23,15,7,11,0,17,15,43,34.9,1,13,7.7,11,19,57.9,9,20,5,22,2,6,12,Round 1 (64 teams),36,29
2013-03-21,2013,2012-11-05,136,1455,Wichita St,73,1338,Pittsburgh,55,N,0,19,49,38.8,2,20,10.0,33,41,80.5,11,26,11,11,10,1,20,19,54,35.2,1,17,5.9,16,20,80.0,11,21,8,15,5,5,27,Round 1 (64 teams),37,32
2013-03-22,2013,2012-11-05,137,1166,Creighton,67,1153,Cincinnati,63,N,0,19,42,45.2,7,15,46.7,22,25,88.0,7,25,16,16,2,2,11,27,64,42.2,5,20,25.0,4,9,44.4,14,17,12,9,9,4,21,Round 1 (64 teams),32,31
2013-03-22,2013,2012-11-05,137,1181,Duke,73,1107,SUNY Albany,61,N,0,27,46,58.7,4,11,36.4,15,21,71.4,5,23,17,11,9,3,18,19,52,36.5,9,15,60.0,14,16,87.5,10,16,14,13,7,2,19,Round 1 (64 teams),28,26
2013-03-22,2013,2012-11-05,137,1195,FGCU,78,1207,Georgetown,68,N,0,21,49,42.9,6,15,40.0,30,44,68.2,7,32,15,13,5,3,18,24,64,37.5,7,27,25.9,13,20,65.0,11,28,15,14,6,4,33,Round 1 (64 teams),39,39
2013-03-22,2013,2012-11-05,137,1196,Florida,79,1322,Northwestern LA,47,N,0,29,61,47.5,7,21,33.3,14,23,60.9,16,27,13,8,10,2,12,18,50,36.0,3,16,18.8,8,11,72.7,6,20,9,15,2,3,19,Round 1 (64 teams),43,26
2013-03-22,2013,2012-11-05,137,1228,Illinois,57,1160,Colorado,49,N,0,16,52,30.8,8,31,25.8,17,24,70.8,11,26,10,12,8,4,12,17,51,33.3,5,19,26.3,10,13,76.9,8,28,7,15,5,5,20,Round 1 (64 teams),37,36
2013-03-22,2013,2012-11-05,137,1231,Indiana,83,1241,James Madison,62,N,0,29,55,52.7,9,23,39.1,16,21,76.2,12,26,17,9,3,3,8,26,62,41.9,8,20,40.0,2,4,50.0,11,17,7,10,1,3,21,Round 1 (64 teams),38,28
2013-03-22,2013,2012-11-05,137,1235,Iowa St,76,1323,Notre Dame,58,N,0,29,59,49.2,9,21,42.9,9,12,75.0,5,22,19,6,4,1,13,22,51,43.1,4,17,23.5,10,13,76.9,9,26,9,17,2,2,11,Round 1 (64 teams),27,35
2013-03-22,2013,2012-11-05,137,1242,Kansas,64,1443,WKU,57,N,0,20,42,47.6,0,6,0.0,24,30,80.0,4,31,11,17,4,9,15,21,66,31.8,3,20,15.0,12,18,66.7,18,23,8,10,9,0,24,Round 1 (64 teams),35,41
2013-03-22,2013,2012-11-05,137,1247,La Salle,63,1243,Kansas St,61,N,0,21,49,42.9,7,18,38.9,14,16,87.5,8,22,12,8,4,5,13,24,57,42.1,4,13,30.8,9,17,52.9,15,21,12,9,6,7,14,Round 1 (64 teams),30,36
2013-03-22,2013,2012-11-05,137,1274,Miami FL,78,1334,Pacific,49,N,0,24,52,46.2,12,22,54.5,18,21,85.7,10,31,12,11,7,4,14,18,54,33.3,9,26,34.6,4,11,36.4,10,18,9,14,2,1,16,Round 1 (64 teams),41,28
2013-03-22,2013,2012-11-05,137,1278,Minnesota,83,1417,UCLA,63,N,0,31,61,50.8,9,16,56.2,12,19,63.2,11,25,19,11,7,3,19,20,63,31.7,4,22,18.2,19,25,76.0,19,23,10,15,5,2,19,Round 1 (64 teams),36,42
2013-03-22,2013,2012-11-05,137,1279,Mississippi,57,1458,Wisconsin,46,N,0,22,57,38.6,3,15,20.0,10,16,62.5,12,31,8,10,6,6,12,15,59,25.4,7,30,23.3,9,13,69.2,15,25,10,11,7,7,16,Round 1 (64 teams),43,40
2013-03-22,2013,2012-11-05,137,1314,North Carolina,78,1437,Villanova,71,N,0,24,49,49.0,11,21,52.4,19,27,70.4,6,22,18,17,10,2,14,27,61,44.3,4,21,19.0,13,19,68.4,15,22,6,16,9,2,22,Round 1 (64 teams),28,37
2013-03-22,2013,2012-11-05,137,1326,Ohio St,95,1233,Iona,70,N,0,34,71,47.9,7,15,46.7,20,25,80.0,13,31,25,10,8,7,17,23,65,35.4,6,28,21.4,18,21,85.7,14,26,13,19,4,2,18,Round 1 (64 teams),44,40
2013-03-22,2013,2012-11-05,137,1361,San Diego St,70,1328,Oklahoma,55,N,0,24,56,42.9,6,15,40.0,16,17,94.1,11,29,15,11,5,3,11,23,58,39.7,5,21,23.8,4,8,50.0,8,21,10,9,6,2,20,Round 1 (64 teams),40,29
2013-03-22,2013,2012-11-05,137,1396,Temple,76,1301,NC State,72,N,0,24,50,48.0,7,18,38.9,21,33,63.6,4,20,13,5,5,4,15,29,52,55.8,4,13,30.8,10,16,62.5,7,27,14,13,3,2,24,Round 1 (64 teams),24,34
2013-03-23,2013,2012-11-05,138,1112,Arizona,74,1217,Harvard,51,N,0,27,49,55.1,9,15,60.0,11,16,68.8,3,36,13,12,4,2,20,16,58,27.6,5,18,27.8,14,19,73.7,11,22,12,8,7,1,14,Round 2 (32 teams),39,33
2013-03-23,2013,2012-11-05,138,1257,Louisville,82,1161,Colorado St,56,N,0,31,55,56.4,5,9,55.6,15,18,83.3,10,19,14,9,11,2,24,19,40,47.5,5,12,41.7,13,21,61.9,7,17,4,20,0,4,19,Round 2 (32 teams),29,24
2013-03-23,2013,2012-11-05,138,1266,Marquette,74,1139,Butler,72,N,0,23,54,42.6,5,12,41.7,23,27,85.2,14,21,9,15,9,4,17,24,56,42.9,11,24,45.8,13,19,68.4,12,21,13,15,7,8,20,Round 2 (32 teams),35,33
2013-03-23,2013,2012-11-05,138,1276,Michigan,78,1433,VCU,53,N,0,31,60,51.7,6,20,30.0,10,11,90.9,12,29,17,12,7,0,7,23,58,39.7,3,16,18.8,4,6,66.7,7,17,6,11,9,2,14,Round 2 (32 teams),41,24
2013-03-23,2013,2012-11-05,138,1277,Michigan St,70,1272,Memphis,48,N,0,26,52,50.0,4,16,25.0,14,22,63.6,14,35,14,18,10,7,14,19,64,29.7,5,23,21.7,5,10,50.0,11,18,8,11,7,5,18,Round 2 (32 teams),49,29
2013-03-23,2013,2012-11-05,138,1332,Oregon,74,1387,St Louis,57,N,0,28,53,52.8,8,11,72.7,10,16,62.5,9,29,18,18,10,4,19,20,53,37.7,3,21,14.3,14,22,63.6,6,21,11,12,10,2,15,Round 2 (32 teams),38,27
2013-03-23,2013,2012-11-05,138,1393,Syracuse,66,1143,California,60,N,0,18,46,39.1,4,10,40.0,26,41,63.4,14,23,7,15,10,3,16,22,56,39.3,4,21,19.0,12,19,63.2,13,21,14,17,6,2,24,Round 2 (32 teams),37,34
2013-03-23,2013,2012-11-05,138,1455,Wichita St,76,1211,Gonzaga,70,N,0,25,50,50.0,14,28,50.0,12,18,66.7,10,20,16,15,8,6,22,21,59,35.6,8,23,34.8,20,29,69.0,21,18,13,13,8,2,17,Round 2 (32 teams),30,39
2013-03-24,2013,2012-11-05,139,1181,Duke,66,1166,Creighton,50,N,0,19,49,38.8,7,20,35.0,21,28,75.0,7,31,9,9,7,4,20,16,53,30.2,2,19,10.5,16,18,88.9,7,26,9,10,2,2,26,Round 2 (32 teams),38,33
2013-03-24,2013,2012-11-05,139,1195,FGCU,81,1361,San Diego St,71,N,0,33,59,55.9,7,18,38.9,8,12,66.7,9,22,21,13,13,5,13,27,61,44.3,8,23,34.8,9,13,69.2,14,20,16,17,10,6,11,Round 2 (32 teams),31,34
2013-03-24,2013,2012-11-05,139,1196,Florida,78,1278,Minnesota,64,N,0,21,37,56.8,10,20,50.0,26,36,72.2,6,20,13,14,7,3,18,20,50,40.0,8,18,44.4,16,22,72.7,13,16,11,14,4,1,25,Round 2 (32 teams),26,29
2013-03-24,2013,2012-11-05,139,1231,Indiana,58,1396,Temple,52,N,0,19,45,42.2,4,13,30.8,16,20,80.0,4,28,9,12,0,2,8,21,62,33.9,3,24,12.5,7,8,87.5,14,21,8,10,5,4,18,Round 2 (32 teams),32,35
2013-03-24,2013,2012-11-05,139,1242,Kansas,70,1314,North Carolina,58,N,0,24,55,43.6,5,14,35.7,17,21,81.0,15,35,11,22,7,5,11,22,73,30.1,6,21,28.6,8,10,80.0,16,20,10,11,15,1,20,Round 2 (32 teams),50,36
2013-03-24,2013,2012-11-05,139,1247,La Salle,76,1279,Mississippi,74,N,0,27,55,49.1,9,23,39.1,13,18,72.2,9,21,14,12,8,4,19,30,63,47.6,4,19,21.1,10,21,47.6,18,22,14,13,5,4,18,Round 2 (32 teams),30,40
2013-03-24,2013,2012-11-05,139,1274,Miami FL,63,1228,Illinois,59,N,0,22,55,40.0,9,25,36.0,10,15,66.7,13,22,12,6,4,2,10,23,61,37.7,7,27,25.9,6,7,85.7,16,22,7,8,2,3,17,Round 2 (32 teams),35,38
2013-03-24,2013,2012-11-05,139,1326,Ohio St,78,1235,Iowa St,75,N,0,25,49,51.0,9,18,50.0,19,26,73.1,3,19,12,9,7,2,20,23,52,44.2,12,25,48.0,17,23,73.9,12,24,14,16,4,0,20,Round 2 (32 teams),22,36
2013-03-28,2013,2012-11-05,143,1266,Marquette,71,1274,Miami FL,61,N,0,27,50,54.0,3,6,50.0,14,19,73.7,10,26,14,11,3,3,11,22,63,34.9,8,26,30.8,9,12,75.0,15,16,12,8,3,3,15,Sweet Sixteen,36,31
2013-03-28,2013,2012-11-05,143,1326,Ohio St,73,1112,Arizona,70,N,0,22,52,42.3,7,13,53.8,22,26,84.6,11,21,9,8,4,3,18,23,52,44.2,6,18,33.3,18,20,90.0,9,21,7,11,6,2,20,Sweet Sixteen,32,30
2013-03-28,2013,2012-11-05,143,1393,Syracuse,61,1231,Indiana,50,N,0,21,48,43.8,4,10,40.0,15,20,75.0,7,25,4,14,11,11,17,16,47,34.0,3,15,20.0,15,24,62.5,11,23,8,18,6,2,18,Sweet Sixteen,32,34
2013-03-28,2013,2012-11-05,143,1455,Wichita St,72,1247,La Salle,58,N,0,30,67,44.8,5,12,41.7,7,9,77.8,17,30,12,8,4,8,13,20,56,35.7,7,18,38.9,11,16,68.8,9,20,8,9,5,2,13,Sweet Sixteen,47,29
2013-03-29,2013,2012-11-05,144,1181,Duke,71,1277,Michigan St,61,N,0,20,49,40.8,7,18,38.9,24,26,92.3,5,24,8,8,3,5,17,20,50,40.0,3,12,25.0,18,24,75.0,8,25,6,11,6,4,24,Sweet Sixteen,29,33
2013-03-29,2013,2012-11-05,144,1196,Florida,62,1195,FGCU,50,N,0,22,57,38.6,4,15,26.7,14,23,60.9,15,20,12,10,11,3,11,20,44,45.5,4,11,36.4,6,11,54.5,6,22,11,20,7,3,20,Sweet Sixteen,35,28
2013-03-29,2013,2012-11-05,144,1257,Louisville,77,1332,Oregon,69,N,0,28,52,53.8,4,13,30.8,17,26,65.4,9,25,10,13,7,5,19,27,61,44.3,5,14,35.7,10,17,58.8,12,23,12,12,7,3,22,Sweet Sixteen,34,35
2013-03-29,2013,2012-11-05,144,1276,Michigan,87,1242,Kansas,85,N,1,35,71,49.3,8,23,34.8,9,17,52.9,14,24,18,10,7,1,12,36,66,54.5,6,16,37.5,7,10,70.0,7,28,21,13,5,8,17,Sweet Sixteen,38,35
2013-03-30,2013,2012-11-05,145,1393,Syracuse,55,1266,Marquette,39,N,0,19,50,38.0,5,17,29.4,12,19,63.2,11,26,8,6,9,8,11,12,53,22.6,3,25,12.0,12,16,75.0,19,25,10,13,5,6,16,Elite Eight,37,44
2013-03-30,2013,2012-11-05,145,1455,Wichita St,70,1326,Ohio St,66,N,0,22,59,37.3,8,20,40.0,18,23,78.3,13,27,9,12,8,9,23,19,61,31.1,5,25,20.0,23,29,79.3,11,26,7,9,5,8,22,Elite Eight,40,37
2013-03-31,2013,2012-11-05,146,1257,Louisville,85,1181,Duke,63,N,0,29,55,52.7,2,13,15.4,25,36,69.4,11,26,8,8,10,9,23,19,52,36.5,4,16,25.0,21,28,75.0,11,20,11,12,4,2,23,Elite Eight,37,31
2013-03-31,2013,2012-11-05,146,1276,Michigan,79,1196,Florida,59,N,0,30,65,46.2,10,19,52.6,9,13,69.2,9,26,18,11,13,5,13,23,56,41.1,2,10,20.0,11,17,64.7,9,27,13,15,7,3,11,Elite Eight,35,36
2013-04-06,2013,2012-11-05,152,1257,Louisville,72,1455,Wichita St,68,N,0,22,49,44.9,9,25,36.0,19,29,65.5,11,22,10,9,8,3,23,22,54,40.7,6,20,30.0,18,24,75.0,14,22,13,11,5,1,20,Final Four,33,36
2013-04-06,2013,2012-11-05,152,1276,Michigan,61,1393,Syracuse,56,N,0,21,53,39.6,8,24,33.3,11,20,55.0,13,24,17,10,5,3,11,23,55,41.8,3,14,21.4,7,11,63.6,10,23,13,10,7,4,19,Final Four,37,33
2013-04-08,2013,2012-11-05,154,1257,Louisville,82,1276,Michigan,76,N,0,28,61,45.9,8,16,50.0,18,23,78.3,15,17,18,9,9,3,22,25,48,52.1,8,18,44.4,18,25,72.0,8,19,12,12,3,2,15,Championship,32,27
2014-03-18,2014,2013-11-04,134,1107,SUNY Albany,71,1291,Mt St Mary's,64,N,0,27,47,57.4,2,9,22.2,15,19,78.9,6,36,12,14,3,1,13,22,60,36.7,12,37,32.4,8,12,66.7,6,17,13,4,3,1,16,Play-In,42,23
2014-03-18,2014,2013-11-04,134,1301,NC State,74,1462,Xavier,59,N,0,29,53,54.7,4,14,28.6,12,16,75.0,6,23,16,9,4,9,14,23,55,41.8,2,14,14.3,11,16,68.8,11,20,7,13,3,0,17,Play-In,29,31
2014-03-19,2014,2013-11-04,135,1142,Cal Poly,81,1411,TX Southern,69,N,0,29,51,56.9,6,15,40.0,17,22,77.3,10,18,15,10,4,4,20,24,50,48.0,4,13,30.8,17,22,77.3,11,16,12,13,3,1,23,Play-In,28,27
2014-03-19,2014,2013-11-04,135,1397,Tennessee,78,1234,Iowa,65,N,1,24,54,44.4,5,21,23.8,25,30,83.3,10,27,13,8,2,1,14,24,58,41.4,4,16,25.0,13,15,86.7,7,23,14,6,2,2,28,Play-In,37,30
2014-03-20,2014,2013-11-04,136,1163,Connecticut,89,1386,St Joseph's PA,81,N,1,30,66,45.5,11,24,45.8,18,20,90.0,12,22,13,9,6,2,21,27,54,50.0,7,21,33.3,20,27,74.1,9,24,12,14,3,2,22,Round 1 (64 teams),34,33
2014-03-20,2014,2013-11-04,136,1173,Dayton,60,1326,Ohio St,59,N,0,22,49,44.9,3,13,23.1,13,17,76.5,4,24,12,13,10,0,14,24,50,48.0,3,12,25.0,8,12,66.7,3,25,12,14,10,4,16,Round 1 (64 teams),28,28
2014-03-20,2014,2013-11-04,136,1196,Florida,67,1107,SUNY Albany,55,N,0,25,49,51.0,3,12,25.0,14,18,77.8,5,25,11,10,7,5,14,20,51,39.2,4,13,30.8,11,14,78.6,6,21,10,10,4,2,15,Round 1 (64 teams),30,27
2014-03-20,2014,2013-11-04,136,1217,Harvard,61,1153,Cincinnati,57,N,0,19,44,43.2,6,17,35.3,17,28,60.7,9,24,9,12,4,3,15,21,57,36.8,4,12,33.3,11,16,68.8,16,18,5,11,6,6,20,Round 1 (64 teams),33,34
